word,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,cmv_concrete,cmv_valence,cmv_arousal,cmv_dominance
admiral,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.11,4.8,4.05,5.68
admiralty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,6.16,4.27,6.08
admiration,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.86,7.58,5.52,6.11
admire,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.04,7.35,5.0,7.33
admirer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.93,7.05,6.0,6.27
admissibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,5.063900388098289,4.21066551674573,5.184823199655046
admissible,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.88,5.16,2.9,6.21
admission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,5.91,3.69,5.54
admit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,5.56,3.35,4.56
admittance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,6.29,3.6,5.96
admitted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,5.063900388098289,4.21066551674573,5.184823199655046
admitting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
admixture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
admonition,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
ado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,4.82,3.33,4.48
adobe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,5.25,3.89,5.55
adolescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,6.0,5.1,4.44
adolescent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,5.38,4.2,4.0
adopt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,6.9,4.71,5.45
adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,6.68,4.82,5.62
adorable,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.86,7.4,4.66,6.83
adoration,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.19,6.47,4.36,6.54
adore,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.34,7.37,5.96,6.26
adorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,5.063900388098289,4.21066551674573,5.184823199655046
adornment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,5.063900388098289,4.21066551674573,5.184823199655046
adrift,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.71,4.36,3.19,4.09
adult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.9,4.36,6.46
adulterated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
adultery,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.79,2.81,6.42,3.33
advance,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.57,6.11,4.62,6.12
advanced,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.83,6.14,3.83,6.96
advancement,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1,7.47,5.81,6.38
advancing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,5.063900388098289,4.21066551674573,5.184823199655046
advantage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.71,3.95,7.19
advantageous,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.07,6.79,5.7,6.22
advent,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.48,5.063900388098289,4.21066551674573,5.184823199655046
adventure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.59,7.4,6.36,6.36
adventurer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,7.0,5.27,5.83
adventurous,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.95,7.37,6.67,5.71
adversary,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.93,4.55,4.41,5.0
adverse,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.23,3.68,3.89,3.35
adversity,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.44,4.26,3.82,4.63
advertise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,5.16,4.29,5.74
advertisement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,4.3,4.14,5.84
advice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.73,5.78,3.05,5.83
advisable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.93,5.62,4.36,5.86
advise,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.03,5.44,3.38,6.41
advised,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.45,5.063900388098289,4.21066551674573,5.184823199655046
advisement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,4.55,4.04,5.92
adviser,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.67,5.68,3.36,6.18
advocacy,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.063900388098289,4.21066551674573,5.184823199655046
advocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.72,5.25,4.59,7.26
aegis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
aeration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,5.063900388098289,4.21066551674573,5.184823199655046
aerial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,6.04,3.67,5.17
aerodrome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
aerodynamics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,5.063900388098289,4.21066551674573,5.184823199655046
aeronautics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,5.063900388098289,4.21066551674573,5.184823199655046
aeroplane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
aesthetic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.33,5.43,2.88,5.5
aesthetics,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.22,5.063900388098289,4.21066551674573,5.184823199655046
aetiology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
afar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,5.063900388098289,4.21066551674573,5.184823199655046
affable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7,5.063900388098289,4.21066551674573,5.184823199655046
affair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3.1,5.4,5.89
affecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,5.063900388098289,4.21066551674573,5.184823199655046
affection,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.22,7.89,5.64,6.6
affections,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
affiche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
affidavit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.38,3.73,4.04
affiliated,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
affiliation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.32,3.9,5.3
affinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.86,4.29,6.55
affirm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.96,5.063900388098289,4.21066551674573,5.184823199655046
affirmation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.12,5.95,3.95,6.53
affirmative,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.93,5.94,3.64,6.78
affirmatively,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
affix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,5.063900388098289,4.21066551674573,5.184823199655046
afflict,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
afflicted,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.43,5.063900388098289,4.21066551674573,5.184823199655046
affliction,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.27,3.76,5.1,4.17
affluence,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
affluent,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.83,5.063900388098289,4.21066551674573,5.184823199655046
afford,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.83,6.56,4.33,6.44
affront,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.83,4.53,4.5,5.04
afield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
afore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,5.063900388098289,4.21066551674573,5.184823199655046
aforementioned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,5.21,3.5,4.96
aforesaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
afraid,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7,2.25,5.12,2.71
afresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
aft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
aftermath,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.97,4.29,5.38,4.23
afternoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.68,3.48,5.71
aftertaste,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.59,5.063900388098289,4.21066551674573,5.184823199655046
afterthought,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,5.063900388098289,4.21066551674573,5.184823199655046
aga,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
agate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
age,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,5.78,3.71,4.67
aged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,5.063900388098289,4.21066551674573,5.184823199655046
agency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,5.14,3.17,4.89
agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,5.23,3.43,5.65
agglomeration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
aggravated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.61,5.063900388098289,4.21066551674573,5.184823199655046
aggravating,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.86,5.063900388098289,4.21066551674573,5.184823199655046
aggravation,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.53,2.48,5.35,4.45
aggregate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,5.063900388098289,4.21066551674573,5.184823199655046
aggregation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.063900388098289,4.21066551674573,5.184823199655046
aggression,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.68,3.18,5.69,4.65
aggressive,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.54,3.08,5.87,5.49
aggressor,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.29,2.8,6.55,4.57
aghast,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.96,5.063900388098289,4.21066551674573,5.184823199655046
agile,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.31,5.95,4.95,6.09
agility,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.38,6.55,4.21,6.41
agitated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.57,5.063900388098289,4.21066551674573,5.184823199655046
agitation,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.33,2.84,4.75,3.29
agnostic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.063900388098289,4.21066551674573,5.184823199655046
ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,5.063900388098289,4.21066551674573,5.184823199655046
agonizing,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.68,6.71,4.04
agony,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.38,2.46,5.78,4.0
agree,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.31,7.17,3.62,6.94
agreeable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.07,6.9,3.55,6.97
agreed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.93,5.063900388098289,4.21066551674573,5.184823199655046
agreeing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.48,5.063900388098289,4.21066551674573,5.184823199655046
agreement,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.22,6.75,4.05,6.48
agricultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,5.5,3.55,5.74
agriculture,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.67,6.1,3.05,6.0
aground,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.22,5.063900388098289,4.21066551674573,5.184823199655046
agua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
ahead,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.063900388098289,4.21066551674573,5.184823199655046
aid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1,6.29,4.55,5.95
aiding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
ail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
ailing,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.81,2.95,4.52,4.15
ailment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,3.0,3.68,3.14
aim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,5.95,4.0,6.5
aimless,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.57,5.063900388098289,4.21066551674573,5.184823199655046
air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,6.71,3.25,5.72
airbag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,5.4,3.64,4.81
airlift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,5.063900388098289,4.21066551674573,5.184823199655046
airline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.36,4.12,4.92
airman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,5.063900388098289,4.21066551674573,5.184823199655046
airplane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,5.25,5.62,4.12
airport,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,6.0,5.5,5.79
airs,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
airship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,5.63,4.88,4.43
aisle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,5.17,2.5,4.87
ait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
ajar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,5.0,3.26,5.28
akin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.71,5.063900388098289,4.21066551674573,5.184823199655046
alabaster,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.81,5.5,3.95,5.35
alarm,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.47,3.86,6.85,6.58
alarming,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.07,3.52,6.5,4.05
alb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
album,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,6.19,5.63,5.86
alchemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.063900388098289,4.21066551674573,5.184823199655046
alcohol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.11,5.17,4.0
alcoholism,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.93,2.0,5.0,3.0
alcove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,5.5,3.32,5.33
alert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,5.38,5.14,6.58
alertness,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
alerts,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alfalfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,4.79,3.67,5.73
algebra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,5.4,4.6,4.54
algebraic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,5.063900388098289,4.21066551674573,5.184823199655046
algorithm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,5.3,3.7,4.04
alibi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,4.16,4.5,5.17
alien,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.52,4.45,4.86,3.56
alienate,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.83,2.79,4.27,3.71
alienated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alienation,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.73,2.53,5.14,3.33
alight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,5.67,3.86,5.88
aligned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alignment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,6.0,3.92,6.32
alike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,5.063900388098289,4.21066551674573,5.184823199655046
alimentation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alimony,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.08,3.86,3.09,4.32
aliquot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alive,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.14,6.57,5.93,6.77
alkali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alkaloids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
allay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
allegation,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.79,3.26,5.9,3.96
allege,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.76,5.063900388098289,4.21066551674573,5.184823199655046
alleged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,3.62,5.09,4.27
allegiance,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.77,5.8,5.17,7.05
allegorical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,5.063900388098289,4.21066551674573,5.184823199655046
allegory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,5.063900388098289,4.21066551674573,5.184823199655046
allegro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0362981503266133,5.0,3.89,5.36
alleviate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.48,6.25,3.45,5.84
alleviation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.15,5.063900388098289,4.21066551674573,5.184823199655046
alley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,4.17,4.08,4.63
alliance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,6.14,4.4,5.78
allied,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.38,5.95,3.38,5.4
alligator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,4.23,5.36,4.1
allocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,5.063900388098289,4.21066551674573,5.184823199655046
allocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,5.063900388098289,4.21066551674573,5.184823199655046
allot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
allotment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,5.063900388098289,4.21066551674573,5.184823199655046
allowable,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.17,5.063900388098289,4.21066551674573,5.184823199655046
allowance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,6.74,4.05,5.7
allowed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
alloy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,5.2,3.32,5.9
allure,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.92,6.9,4.25,5.77
alluring,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.07,6.74,4.35,5.86
allusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,5.063900388098289,4.21066551674573,5.184823199655046
alluvial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0362981503266133,5.063900388098289,4.21066551674573,5.184823199655046
ally,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.61,6.05,4.8,6.84
almanac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,5.55,3.24,5.88
almighty,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9,6.15,4.59,5.81
